13046,Bus Collisions,7.9503 ,3.2756 ,2.9751 ,3.9261 ,3.87 ,5.40 ,4.32 ,47,221,74,1,105,0,11,0,24,3,3
11537,Secret Problemsetters' Union,7.9477 ,3.2745 ,2.9739 ,3.9259 ,3.91 ,6.16 ,4.26 ,49,474,70,1,255,0,71,0,70,7,0
12153,Bora Bora,7.9473 ,3.2743 ,2.9736 ,3.9258 ,3.93 ,5.19 ,4.23 ,50,179,68,0,53,0,19,0,32,7,0
10314,Three Pigs,8.0851 ,3.3330 ,3.0426 ,3.9250 ,3.37 ,8.37 ,4.74 ,28,4295,113,7,1173,1301,539,0,952,153,57
10538,Powerful Magic Squares,8.0078 ,3.3001 ,3.0039 ,3.9244 ,3.58 ,5.99 ,4.61 ,35,398,99,7,131,1,96,0,25,33,6
12471,Association of Strings,7.9845 ,3.2902 ,2.9923 ,3.9242 ,3.66 ,5.99 ,4.54 ,38,399,93,2,241,0,38,0,11,14,0
13101,Tobby on Tree,7.9572 ,3.2785 ,2.9786 ,3.9238 ,3.78 ,5.36 ,4.43 ,43,211,83,0,58,0,57,0,7,6,0
11303,Permutations,7.9433 ,3.2726 ,2.9716 ,3.9234 ,3.89 ,5.72 ,4.30 ,48,303,73,6,82,0,28,0,105,9,0
683,Character Decoding,7.9421 ,3.2721 ,2.9711 ,3.9233 ,3.91 ,5.75 ,4.28 ,49,314,71,1,82,0,112,0,13,32,3
10584,Text Formalization,7.9447 ,3.2732 ,2.9724 ,3.9229 ,4.01 ,6.03 ,4.13 ,54,416,61,3,266,0,15,0,20,48,3
1478,Delta Wave,7.9736 ,3.2855 ,2.9868 ,3.9215 ,3.69 ,5.27 ,4.53 ,39,193,92,5,51,0,15,0,11,19,0
12727,The Sightseeing Tour,7.9450 ,3.2733 ,2.9725 ,3.9210 ,3.83 ,5.65 ,4.39 ,45,283,80,1,172,0,7,0,16,7,0
1085,House of Cards,7.9379 ,3.2703 ,2.9690 ,3.9208 ,3.89 ,5.43 ,4.32 ,48,227,74,0,116,0,20,0,7,10,0
746,Polygon Visibility,7.9366 ,3.2697 ,2.9683 ,3.9207 ,3.91 ,6.34 ,4.29 ,49,568,72,3,404,1,38,0,21,21,8
1100,Paperweight,7.9366 ,3.2697 ,2.9683 ,3.9207 ,3.91 ,5.96 ,4.29 ,49,388,72,0,203,0,51,0,47,12,3
13070,Palm trees in the snow,7.9359 ,3.2695 ,2.9680 ,3.9205 ,3.97 ,4.84 ,4.20 ,52,125,66,0,48,0,9,0,2,0,0
1440,Inspection,7.9835 ,3.2897 ,2.9917 ,3.9191 ,3.64 ,6.05 ,4.58 ,37,424,97,0,165,0,43,1,29,19,70
1492,Adding New Machine,7.9401 ,3.2712 ,2.9701 ,3.9185 ,3.83 ,5.60 ,4.41 ,45,269,81,0,110,0,17,0,53,7,1
11712,Gnirut,7.9300 ,3.2669 ,2.9650 ,3.9179 ,3.97 ,4.93 ,4.22 ,52,138,67,0,57,0,4,0,5,5,0
12016,Herbicide,7.9960 ,3.2950 ,2.9980 ,3.9167 ,3.58 ,6.18 ,4.63 ,35,481,102,2,199,0,124,0,32,22,0
11872,Where to Run,7.9295 ,3.2667 ,2.9648 ,3.9157 ,3.87 ,5.01 ,4.37 ,47,149,78,0,59,0,5,0,4,3,0
11741,Ignore the Blocks,7.9242 ,3.2645 ,2.9621 ,3.9154 ,3.95 ,5.04 ,4.26 ,51,153,70,2,60,0,12,0,3,6,0
11672,Dynamic Summation,7.9921 ,3.2934 ,2.9961 ,3.9141 ,3.58 ,6.42 ,4.64 ,35,615,103,1,210,0,170,0,117,12,2
1733,Design New Capital,7.9835 ,3.2897 ,2.9917 ,3.9140 ,3.61 ,5.55 ,4.62 ,36,255,101,4,88,0,17,0,33,12,0
11441,Encoding/Decoding,7.9487 ,3.2749 ,2.9743 ,3.9137 ,3.74 ,5.61 ,4.52 ,41,273,91,1,102,0,41,0,35,3,0
1309,Sudoku,7.9193 ,3.2624 ,2.9596 ,3.9130 ,3.93 ,5.32 ,4.30 ,50,203,73,18,33,0,61,1,11,6,0
10676,Grid Points,7.9184 ,3.2620 ,2.9592 ,3.9128 ,3.97 ,5.85 ,4.25 ,52,347,69,5,229,0,18,0,9,15,2
905,Tacos Panchita,7.9212 ,3.2632 ,2.9606 ,3.9126 ,4.03 ,4.98 ,4.16 ,55,145,63,8,60,0,0,0,7,6,1
12594,Naming Babies,8.0183 ,3.3045 ,3.0091 ,3.9118 ,3.50 ,5.70 ,4.71 ,32,298,110,2,81,0,66,0,13,22,4
11041,Quarter-Finals with Brazil!? No!!!,8.0076 ,3.3000 ,3.0038 ,3.9117 ,3.53 ,6.17 ,4.69 ,33,476,108,2,264,0,15,0,51,33,3
12865,Volume Control,7.9568 ,3.2783 ,2.9784 ,3.9113 ,3.69 ,5.56 ,4.57 ,39,260,96,0,44,0,101,0,6,13,0
13184,Counting Edges and Graphs,7.9568 ,3.2783 ,2.9784 ,3.9113 ,3.69 ,5.12 ,4.57 ,39,166,96,0,33,0,27,0,10,0,0
11820,Warp Speed,7.9389 ,3.2707 ,2.9695 ,3.9110 ,3.76 ,5.78 ,4.51 ,42,322,90,39,115,0,38,0,28,12,0
12303,Composite Transformations,7.9224 ,3.2637 ,2.9612 ,3.9107 ,3.85 ,5.50 ,4.42 ,46,243,82,0,101,0,23,0,29,8,0
12779,The Largest Circle,7.9153 ,3.2607 ,2.9576 ,3.9105 ,3.91 ,5.72 ,4.34 ,49,304,76,3,207,0,5,0,3,10,0
12603,Bouncing Bowling Ball,7.9139 ,3.2601 ,2.9570 ,3.9104 ,3.93 ,5.63 ,4.32 ,50,278,74,0,184,0,3,0,5,12,0
13045,Drawing Polygon,7.9130 ,3.2597 ,2.9565 ,3.9102 ,3.99 ,4.87 ,4.23 ,53,129,68,0,56,0,0,0,1,4,0
611,Parallel Deadlock,7.9137 ,3.2600 ,2.9569 ,3.9101 ,4.01 ,6.14 ,4.20 ,54,462,66,47,102,11,18,0,142,70,6
12588,Team Mathematics Olympiad,7.9675 ,3.2829 ,2.9837 ,3.9089 ,3.64 ,6.35 ,4.62 ,37,570,101,8,288,0,96,0,63,12,2
11562,Hard Evidence,7.9296 ,3.2667 ,2.9648 ,3.9084 ,3.78 ,6.53 ,4.50 ,43,687,89,0,328,0,230,0,24,16,0
12849,Mother's Jam Puzzle,7.9296 ,3.2667 ,2.9648 ,3.9084 ,3.78 ,5.37 ,4.50 ,43,213,89,5,110,0,3,0,3,3,0
12231,Download Manager,7.9121 ,3.2593 ,2.9560 ,3.9081 ,3.89 ,5.12 ,4.38 ,48,166,79,3,56,0,7,0,13,8,0
11457,Classified,7.9251 ,3.2649 ,2.9626 ,3.9059 ,3.78 ,5.78 ,4.51 ,43,322,90,2,82,0,41,1,72,33,1
10478,The Falling Pillars,7.9034 ,3.2556 ,2.9517 ,3.9054 ,3.93 ,6.14 ,4.34 ,50,462,76,1,321,0,28,0,19,14,3
11293,Tournament,7.9015 ,3.2548 ,2.9508 ,3.9052 ,3.99 ,5.55 ,4.26 ,53,256,70,9,146,0,8,0,17,6,0
12399,NumPuzz II,7.9015 ,3.2548 ,2.9508 ,3.9052 ,3.99 ,4.88 ,4.26 ,53,130,70,0,28,0,24,0,0,8,0
11263,Nested Rectangles,8.0076 ,3.3000 ,3.0038 ,3.9043 ,3.50 ,6.20 ,4.74 ,32,494,113,2,182,0,122,0,41,17,17
12830,A Football Stadium,7.9208 ,3.2630 ,2.9604 ,3.9034 ,3.78 ,5.11 ,4.52 ,43,165,91,2,55,0,10,0,2,5,0
12681,Decoding the Hallway,7.9000 ,3.2541 ,2.9500 ,3.9030 ,3.91 ,5.02 ,4.38 ,49,151,79,1,52,0,10,0,8,1,0
1558,Number Game,7.8982 ,3.2534 ,2.9491 ,3.9029 ,3.93 ,5.58 ,4.36 ,50,263,77,4,88,0,52,0,26,8,8
11429,Randomness,7.8982 ,3.2534 ,2.9491 ,3.9029 ,3.93 ,5.58 ,4.36 ,50,265,77,1,128,0,28,0,22,9,0
1142,Fighting the Heat,7.8959 ,3.2524 ,2.9480 ,3.9027 ,3.99 ,5.70 ,4.28 ,53,299,71,1,116,0,10,0,83,15,3
827,Buddy Memory Allocator,7.8962 ,3.2525 ,2.9481 ,3.9026 ,4.01 ,6.18 ,4.25 ,54,482,69,5,184,4,40,0,106,71,3
12998,Tree Weights,7.9338 ,3.2686 ,2.9669 ,3.9012 ,3.71 ,6.25 ,4.60 ,40,515,98,1,224,0,105,0,53,24,10
12035,War Map,7.9275 ,3.2659 ,2.9638 ,3.9011 ,3.74 ,6.61 ,4.57 ,41,741,96,1,238,0,352,0,32,22,0
1500,Alice and Bob,7.9074 ,3.2573 ,2.9537 ,3.9008 ,3.83 ,5.40 ,4.49 ,45,221,88,0,105,0,3,0,10,15,0
11999,Unlock,7.9074 ,3.2573 ,2.9537 ,3.9008 ,3.83 ,6.04 ,4.49 ,45,419,88,1,177,0,105,0,28,16,4
953,The Incredible Pile Machine,7.8974 ,3.2530 ,2.9487 ,3.9006 ,3.89 ,4.76 ,4.42 ,48,116,82,2,22,0,5,0,0,5,0
12055,Strange Research,7.8974 ,3.2530 ,2.9487 ,3.9006 ,3.89 ,5.69 ,4.42 ,48,294,82,9,102,0,71,0,19,11,0
12839,Judge in Queue,7.8950 ,3.2520 ,2.9475 ,3.9005 ,3.91 ,4.93 ,4.39 ,49,137,80,1,47,0,0,0,6,3,0
248,Cutting Corners,7.8917 ,3.2506 ,2.9459 ,3.9004 ,3.95 ,6.57 ,4.34 ,51,714,76,8,488,13,45,0,51,27,6
13245,Prime Darts,7.8908 ,3.2503 ,2.9454 ,3.9003 ,3.97 ,5.03 ,4.32 ,52,152,74,0,68,0,3,0,4,3,0
12173,White Water Rafting,7.8923 ,3.2509 ,2.9461 ,3.9000 ,4.04 ,4.90 ,4.20 ,56,133,66,0,46,0,0,0,2,19,0
12817,Sleight of Hand,7.9697 ,3.2838 ,2.9848 ,3.8991 ,3.58 ,5.01 ,4.70 ,35,149,109,0,36,0,2,0,0,2,0
13183,Tobby and Array,7.9298 ,3.2668 ,2.9649 ,3.8987 ,3.71 ,5.66 ,4.61 ,40,286,99,0,16,0,85,0,78,8,0
1399,Puzzle,7.8926 ,3.2510 ,2.9463 ,3.8981 ,3.89 ,5.43 ,4.43 ,48,228,83,0,87,0,32,5,13,8,0
1734,Numbered Cards,7.8926 ,3.2510 ,2.9463 ,3.8981 ,3.89 ,5.23 ,4.43 ,48,185,83,0,62,0,27,0,6,7,0
1021,Eurodiffusion,7.8866 ,3.2484 ,2.9433 ,3.8979 ,3.95 ,5.28 ,4.36 ,51,195,77,15,24,0,16,0,37,26,0
13145,Wuymul Wixcha,7.8864 ,3.2484 ,2.9432 ,3.8975 ,4.04 ,4.71 ,4.22 ,56,110,67,12,17,0,0,0,1,13,0
396,Top Dog,7.9194 ,3.2624 ,2.9597 ,3.8962 ,3.74 ,6.32 ,4.60 ,41,557,98,86,218,10,24,0,35,66,20
1182,Sequence Alignment,7.8985 ,3.2535 ,2.9492 ,3.8959 ,3.83 ,5.70 ,4.51 ,45,297,90,0,187,0,15,0,1,4,0
12438,Farey Polygon,7.9533 ,3.2768 ,2.9766 ,3.8941 ,3.61 ,5.63 ,4.70 ,36,279,109,1,125,0,31,0,4,9,0
12634,Pairing Boys and Girls,7.9219 ,3.2635 ,2.9609 ,3.8938 ,3.71 ,5.43 ,4.62 ,40,228,101,0,40,0,44,0,24,19,0
12163,Addition-Subtraction Game,7.8987 ,3.2536 ,2.9493 ,3.8935 ,3.81 ,5.67 ,4.54 ,44,290,93,5,96,0,17,1,71,7,0
12284,Digital Matrix,7.8900 ,3.2499 ,2.9450 ,3.8934 ,3.85 ,6.15 ,4.50 ,46,469,89,0,361,0,4,0,2,10,3
1171,Board Games,7.8863 ,3.2483 ,2.9432 ,3.8933 ,3.87 ,5.33 ,4.48 ,47,205,87,16,85,0,4,0,6,7,0
12074,The Ultimate Bamboo Eater,7.8863 ,3.2483 ,2.9432 ,3.8933 ,3.87 ,5.72 ,4.48 ,47,303,87,4,74,0,70,1,44,21,2
1161,Objective: Berlin,7.8782 ,3.2449 ,2.9391 ,3.8931 ,3.93 ,5.57 ,4.41 ,50,262,81,0,101,0,28,0,41,11,0
12551,Shares,7.8782 ,3.2449 ,2.9391 ,3.8931 ,3.93 ,5.59 ,4.41 ,50,267,81,17,101,0,36,0,11,18,3
12064,Count the Points Inside,7.8856 ,3.2480 ,2.9428 ,3.8909 ,3.85 ,5.62 ,4.51 ,46,275,90,0,157,0,10,0,6,11,1
12825,Happy Robot,7.8856 ,3.2480 ,2.9428 ,3.8909 ,3.85 ,5.09 ,4.51 ,46,162,90,1,43,0,19,0,4,5,0
289,A Very Nasty Text Formatter,7.8734 ,3.2428 ,2.9367 ,3.8906 ,3.93 ,5.51 ,4.42 ,50,245,82,7,84,2,7,0,40,19,4
11431,Partitioning a Number,7.8700 ,3.2414 ,2.9350 ,3.8905 ,3.97 ,5.62 ,4.37 ,52,274,78,1,143,0,37,0,6,9,0
11803,The Great Merger,7.8855 ,3.2480 ,2.9427 ,3.8886 ,3.83 ,5.66 ,4.54 ,45,286,93,1,80,0,62,0,41,9,0
12508,Triangles in the Grid,7.8740 ,3.2431 ,2.9370 ,3.8883 ,3.89 ,4.91 ,4.48 ,48,134,87,0,21,0,14,0,4,8,0
11025,Mr. And Mrs. Hamilton,7.8666 ,3.2399 ,2.9333 ,3.8881 ,3.95 ,5.74 ,4.41 ,51,309,81,21,99,0,44,0,46,16,2
1243,Polynomial-time Reductions,7.8635 ,3.2386 ,2.9318 ,3.8878 ,4.04 ,5.20 ,4.28 ,56,181,71,2,89,0,5,0,7,7,0
13075,Ice-cream cones,7.8675 ,3.2403 ,2.9338 ,3.8875 ,4.09 ,4.50 ,4.19 ,59,89,65,5,5,0,4,0,3,7,0
12584,Laptop Chargers,7.9103 ,3.2585 ,2.9551 ,3.8865 ,3.71 ,6.00 ,4.65 ,40,402,104,0,234,0,38,0,7,19,0
12292,Polyomino Decomposer,7.8813 ,3.2462 ,2.9406 ,3.8862 ,3.83 ,5.65 ,4.55 ,45,283,94,2,107,0,55,1,11,13,0
13208,Drought In Nlogonia,7.8617 ,3.2379 ,2.9309 ,3.8857 ,3.95 ,5.20 ,4.42 ,51,181,82,0,71,0,10,0,14,4,0
11593,Fractions,7.8588 ,3.2366 ,2.9294 ,3.8856 ,3.99 ,5.04 ,4.37 ,53,154,78,1,63,0,3,0,5,3,1
11528,Switch Grid,7.8578 ,3.2362 ,2.9289 ,3.8854 ,4.03 ,5.45 ,4.32 ,55,232,74,1,70,0,32,0,48,7,0
11801,A Problemsetter Blind with Emotion,7.9217 ,3.2634 ,2.9608 ,3.8843 ,3.66 ,5.79 ,4.70 ,38,325,109,1,148,0,51,0,12,4,0
12828,Kick the ball!,7.8820 ,3.2465 ,2.9410 ,3.8838 ,3.81 ,4.83 ,4.58 ,44,124,97,0,15,0,0,0,2,10,0
11907,Collision of Bacteria,7.8619 ,3.2379 ,2.9309 ,3.8835 ,3.91 ,6.01 ,4.48 ,49,408,87,0,235,0,76,0,2,8,0
1067,Tunnels,7.8592 ,3.2368 ,2.9296 ,3.8834 ,3.93 ,5.85 ,4.45 ,50,347,85,2,173,0,29,0,28,30,0
12778,Minimum Sum,7.8569 ,3.2358 ,2.9285 ,3.8833 ,3.95 ,5.48 ,4.43 ,51,240,83,2,93,0,41,0,13,7,1
11910,Closest Fractions,7.8529 ,3.2341 ,2.9265 ,3.8831 ,4.01 ,6.50 ,4.36 ,54,665,77,26,357,0,95,0,77,31,2
13119,Castaways,7.9450 ,3.2733 ,2.9725 ,3.8821 ,3.58 ,5.75 ,4.76 ,35,313,116,3,125,0,48,0,10,11,0
1340,Find the Border,7.9027 ,3.2553 ,2.9514 ,3.8817 ,3.71 ,5.37 ,4.67 ,40,213,106,0,37,0,21,0,46,3,0
1534,Taekwondo,7.8545 ,3.2348 ,2.9273 ,3.8810 ,3.93 ,5.35 ,4.47 ,50,210,86,2,82,0,17,0,11,12,0
12944,Earthquake Disaster,7.8545 ,3.2348 ,2.9273 ,3.8810 ,3.93 ,5.30 ,4.47 ,50,200,86,1,73,0,13,0,17,8,2
12353,Fence Making,7.8503 ,3.2330 ,2.9251 ,3.8809 ,3.97 ,5.40 ,4.42 ,52,221,82,0,66,0,68,0,1,4,0
1147,Crime,7.8473 ,3.2317 ,2.9236 ,3.8806 ,4.03 ,5.49 ,4.34 ,55,242,76,1,80,0,28,0,48,8,1
12842,The Courier Problem,7.8473 ,3.2317 ,2.9236 ,3.8806 ,4.03 ,4.98 ,4.34 ,55,145,76,0,32,0,21,0,4,12,0
12339,Help Hermione,7.9416 ,3.2719 ,2.9708 ,3.8797 ,3.58 ,5.60 ,4.77 ,35,269,117,1,69,0,75,0,2,4,1
12745,Wishmaster,7.8600 ,3.2371 ,2.9300 ,3.8788 ,3.87 ,5.34 ,4.54 ,47,208,93,18,50,0,13,0,26,8,0
764,Pentominos,7.8500 ,3.2329 ,2.9250 ,3.8786 ,3.93 ,6.73 ,4.48 ,50,833,87,26,152,4,400,0,91,58,15
10833,Lunar Forest,7.8475 ,3.2318 ,2.9238 ,3.8786 ,3.95 ,5.29 ,4.45 ,51,198,85,1,65,10,18,0,9,8,2
237,Monitoring Wheelchair Patients,7.8428 ,3.2298 ,2.9214 ,3.8783 ,4.01 ,5.92 ,4.38 ,54,372,79,1,225,0,8,0,14,44,1
807,Towers of Powers,7.8440 ,3.2303 ,2.9220 ,3.8780 ,4.09 ,6.00 ,4.25 ,59,404,69,28,183,0,26,0,36,49,13
10241,Semi-triangular and also Square,7.8440 ,3.2303 ,2.9220 ,3.8780 ,4.09 ,5.42 ,4.25 ,59,224,69,1,94,1,12,0,21,22,4
655,Scrabble,7.8557 ,3.2353 ,2.9279 ,3.8765 ,3.87 ,6.68 ,4.55 ,47,799,94,7,434,5,48,0,49,131,31
1357,Cells,7.8455 ,3.2309 ,2.9227 ,3.8763 ,3.93 ,5.93 ,4.49 ,50,376,88,1,59,0,90,0,91,10,37
11856,Ferry Loading V,7.8429 ,3.2298 ,2.9214 ,3.8762 ,3.95 ,5.99 ,4.47 ,51,397,86,0,151,0,99,0,41,20,0
12490,Integral,7.8391 ,3.2282 ,2.9195 ,3.8760 ,3.99 ,5.17 ,4.42 ,53,175,82,1,51,0,11,0,26,4,0
10064,Traveling in another Dimension,7.8367 ,3.2272 ,2.9184 ,3.8758 ,4.06 ,6.15 ,4.32 ,57,469,74,2,311,1,20,0,28,33,0
11702,Meltdown,7.8373 ,3.2275 ,2.9186 ,3.8757 ,4.08 ,4.76 ,4.29 ,58,116,72,0,35,0,2,0,4,3,0
1318,Monster Trap,7.8607 ,3.2374 ,2.9304 ,3.8743 ,3.83 ,5.28 ,4.61 ,45,195,99,0,82,0,0,0,4,10,0
1426,Discrete Square Roots,7.8343 ,3.2262 ,2.9171 ,3.8737 ,3.99 ,5.08 ,4.43 ,53,159,83,6,42,0,18,0,8,2,0
12073,Altitude Triangle,7.8329 ,3.2256 ,2.9165 ,3.8736 ,4.01 ,4.78 ,4.41 ,54,118,81,2,27,0,1,0,1,6,0
1653,Yet Another Multiple Problem,7.8679 ,3.2405 ,2.9340 ,3.8721 ,3.78 ,5.60 ,4.65 ,43,269,104,8,81,0,39,0,27,8,2
12613,Distinct Substring 2,7.8679 ,3.2405 ,2.9340 ,3.8721 ,3.78 ,5.89 ,4.65 ,43,362,104,2,135,0,64,0,31,11,15
12443,Quad,7.8568 ,3.2357 ,2.9284 ,3.8719 ,3.83 ,5.30 ,4.62 ,45,199,100,1,47,0,39,0,3,8,1
12057,Prefix Codes,7.8434 ,3.2300 ,2.9217 ,3.8717 ,3.89 ,5.51 ,4.55 ,48,247,94,0,130,0,3,0,13,6,1
12943,Designing an Electronic Device,7.8338 ,3.2260 ,2.9169 ,3.8715 ,3.95 ,5.46 ,4.49 ,51,233,88,1,101,0,21,0,19,3,0
10108,The Mosquito Killer Mosquitos,7.8295 ,3.2242 ,2.9148 ,3.8714 ,3.99 ,6.67 ,4.44 ,53,784,84,12,302,1,253,0,54,73,5
10758,Journey,7.8281 ,3.2235 ,2.9140 ,3.8713 ,4.01 ,5.33 ,4.42 ,54,205,82,0,83,0,14,0,14,12,0
11169,Deal or No Deal,7.8322 ,3.2253 ,2.9161 ,3.8692 ,3.93 ,4.97 ,4.52 ,50,143,91,0,30,4,11,0,0,7,0
11189,A Simple Pendulum,7.8221 ,3.2210 ,2.9111 ,3.8689 ,4.03 ,5.86 ,4.41 ,55,349,81,2,240,0,3,0,8,14,1
1574,Surely You Congest,7.8214 ,3.2207 ,2.9107 ,3.8688 ,4.04 ,5.51 ,4.38 ,56,246,79,0,73,0,58,0,13,21,2
10031,Saskatchewan,7.8211 ,3.2205 ,2.9105 ,3.8687 ,4.06 ,7.08 ,4.36 ,57,1185,77,11,481,27,277,0,182,122,8
11365,Copying DNA,7.8667 ,3.2400 ,2.9334 ,3.8675 ,3.76 ,5.58 ,4.69 ,42,264,108,5,62,0,75,0,3,11,0
13086,Pirates of the Mega Ocean,7.8279 ,3.2234 ,2.9139 ,3.8669 ,3.93 ,5.24 ,4.53 ,50,188,92,0,60,0,11,0,23,2,0
1486,Transportation,7.8224 ,3.2211 ,2.9112 ,3.8668 ,3.97 ,5.12 ,4.49 ,52,167,88,0,24,0,36,0,17,2,0
12965,Angry Bids,7.8173 ,3.2189 ,2.9086 ,3.8666 ,4.03 ,5.26 ,4.42 ,55,191,82,1,84,0,14,0,7,2,1
678,Schedule of Taiwan Baseball League,7.8164 ,3.2186 ,2.9082 ,3.8665 ,4.04 ,5.58 ,4.39 ,56,263,80,24,130,0,3,0,10,14,2
10770,Sokoban,7.8566 ,3.2357 ,2.9283 ,3.8651 ,3.78 ,6.27 ,4.68 ,43,528,107,2,208,22,120,0,25,38,6
12089,The Luncheon,7.8270 ,3.2231 ,2.9135 ,3.8647 ,3.91 ,5.63 ,4.56 ,49,279,95,3,131,0,40,0,5,5,0
13196,Solve this Equation,7.8139 ,3.2175 ,2.9069 ,3.8643 ,4.01 ,4.85 ,4.45 ,54,127,85,0,21,0,12,0,2,7,0
1557,Calendar Game,7.8109 ,3.2162 ,2.9055 ,3.8641 ,4.06 ,4.86 ,4.38 ,57,128,79,0,35,0,5,0,3,5,1
13134,"Generate, Sort and Search",7.8108 ,3.2162 ,2.9054 ,3.8640 ,4.08 ,5.57 ,4.36 ,58,262,77,0,100,0,51,0,27,7,0
1106,Machine Works,7.8194 ,3.2198 ,2.9097 ,3.8623 ,3.93 ,5.68 ,4.55 ,50,291,94,1,100,0,32,1,18,15,30
11289,Friend or Foe?,7.8194 ,3.2198 ,2.9097 ,3.8623 ,3.93 ,5.79 ,4.55 ,50,325,94,0,132,0,56,0,33,10,0
12547,RNA Secondary Structure,7.8194 ,3.2198 ,2.9097 ,3.8623 ,3.93 ,5.89 ,4.55 ,50,360,94,0,158,0,57,0,36,14,1
12836,Gain Battle Power,7.8112 ,3.2163 ,2.9056 ,3.8621 ,3.99 ,5.43 ,4.49 ,53,228,88,1,76,0,43,0,12,7,1
10121,Legendary Pokemon,7.8077 ,3.2149 ,2.9039 ,3.8620 ,4.03 ,5.53 ,4.44 ,55,252,84,1,125,1,3,0,7,25,6
11964,Equation,7.8869 ,3.2486 ,2.9434 ,3.8608 ,3.66 ,5.44 ,4.79 ,38,230,119,1,46,0,51,0,9,4,0
13126,Wildcards,7.8704 ,3.2416 ,2.9352 ,3.8607 ,3.71 ,5.90 ,4.75 ,40,364,115,0,107,0,94,0,31,17,0
12635,Bisection Method,7.8188 ,3.2196 ,2.9094 ,3.8601 ,3.91 ,5.55 ,4.58 ,49,255,97,0,73,0,57,0,13,15,0
12816,Isosceles Triangles,7.8091 ,3.2155 ,2.9046 ,3.8599 ,3.97 ,5.11 ,4.52 ,52,165,91,0,56,0,3,0,10,5,0
11954,Binary Calculator,7.8047 ,3.2136 ,2.9023 ,3.8597 ,4.01 ,5.83 ,4.48 ,54,340,87,1,160,0,13,0,52,27,0
12375,Truchet Tiling,7.8047 ,3.2136 ,2.9023 ,3.8597 ,4.01 ,5.28 ,4.48 ,54,196,87,1,69,0,9,0,22,8,0
10402,Triangle Covering,7.8031 ,3.2129 ,2.9015 ,3.8597 ,4.03 ,6.38 ,4.45 ,55,589,85,0,392,0,18,0,17,76,1
12008,Emotional Bishop,7.8018 ,3.2124 ,2.9009 ,3.8596 ,4.04 ,6.21 ,4.43 ,56,496,83,1,313,0,27,0,58,14,0
564,Gaston,7.8007 ,3.2119 ,2.9004 ,3.8594 ,4.09 ,6.03 ,4.36 ,59,414,77,1,156,1,31,0,105,28,15
11316,Prime Frog,7.8395 ,3.2284 ,2.9197 ,3.8581 ,3.81 ,5.77 ,4.69 ,44,320,108,1,103,0,73,0,25,4,6
1414,Hanoi Towers,7.8077 ,3.2149 ,2.9039 ,3.8577 ,3.95 ,5.19 ,4.55 ,51,178,94,0,46,0,16,0,10,12,0
12371,Guards,7.8077 ,3.2149 ,2.9039 ,3.8577 ,3.95 ,5.50 ,4.55 ,51,243,94,3,110,0,6,0,21,9,0
1043,Crossing Streets,7.7956 ,3.2097 ,2.8978 ,3.8571 ,4.09 ,4.91 ,4.37 ,59,134,78,0,32,0,0,0,16,8,0
12874,Blanket,7.8069 ,3.2145 ,2.9035 ,3.8555 ,3.93 ,5.69 ,4.58 ,50,295,97,0,60,0,79,1,54,4,0
11775,Unique Story,7.8005 ,3.2118 ,2.9003 ,3.8553 ,3.97 ,5.90 ,4.54 ,52,365,93,1,212,0,32,0,22,5,0
13177,Orchestral scores,7.7979 ,3.2107 ,2.8989 ,3.8553 ,3.99 ,5.19 ,4.52 ,53,178,91,0,39,0,23,0,19,6,0
1432,Fire-Control System,7.7994 ,3.2113 ,2.8997 ,3.8531 ,3.95 ,5.96 ,4.57 ,51,387,96,0,240,0,31,0,13,7,0
12775,Gift Dilemma,7.7913 ,3.2079 ,2.8956 ,3.8529 ,4.01 ,5.40 ,4.51 ,54,221,90,0,74,0,35,1,14,7,0
13061,Going Shopping with Grandma (I),7.7857 ,3.2055 ,2.8928 ,3.8525 ,4.11 ,4.69 ,4.37 ,60,108,78,0,7,0,12,0,2,2,7
1564,Widget Factory,7.8286 ,3.2238 ,2.9143 ,3.8514 ,3.81 ,5.48 ,4.72 ,44,239,111,5,83,0,2,3,13,15,7
1310,One-way traffic,7.7921 ,3.2082 ,2.8960 ,3.8508 ,3.97 ,5.36 ,4.56 ,52,211,95,0,77,0,22,1,9,6,1
842,Crossword Puzzles,7.7893 ,3.2070 ,2.8946 ,3.8508 ,3.99 ,5.86 ,4.54 ,53,348,93,17,131,4,21,0,40,38,4
11668,How Many Teams,7.7893 ,3.2070 ,2.8946 ,3.8508 ,3.99 ,5.90 ,4.54 ,53,363,93,3,154,0,58,0,49,6,0
12755,Easy Puzzle,7.7869 ,3.2060 ,2.8934 ,3.8507 ,4.01 ,5.61 ,4.52 ,54,272,91,1,100,0,43,0,28,9,0
1581,Pollution Solution,7.7849 ,3.2051 ,2.8924 ,3.8506 ,4.03 ,5.48 ,4.50 ,55,238,89,0,121,0,8,0,12,7,1
11146,Insurrection,7.7849 ,3.2051 ,2.8924 ,3.8506 ,4.03 ,5.93 ,4.50 ,55,376,89,3,211,0,32,0,15,25,1
12804,The Necronomicon of Computing,7.7849 ,3.2051 ,2.8924 ,3.8506 ,4.03 ,5.50 ,4.50 ,55,244,89,0,96,0,31,0,22,6,0
1054,Pilgrimage,7.7820 ,3.2039 ,2.8910 ,3.8505 ,4.06 ,5.82 ,4.45 ,57,337,85,3,164,0,11,0,54,16,4
